Date,Open,High,Low,Close,Volume
2015-03-10,0.5463493984463573,0.5569348038989805,0.5453871045028262,0.5533261299133301,527212000
2015-03-11,0.5533260004943618,0.5605432894196636,0.5489956500823462,0.5504391193389893,262120000
2015-03-12,0.5451464705344432,0.549236262251567,0.5350422421193661,0.5453870296478271,406972000
2015-03-13,0.5427406659246424,0.5475521919727969,0.5352827603994625,0.5461087226867676,359288000
2015-03-16,0.5504392303062056,0.5559724920002205,0.5468305564370979,0.5526043772697449,236956000
2015-03-17,0.5514015703802934,0.5595811553578066,0.5475523370503077,0.5593405961990356,299900000
2015-03-18,0.559340731958584,0.5622276146383112,0.5451467057032745,0.5501987934112549,413844000
2015-03-19,0.5521233465238478,0.5605434912901187,0.548033553729097,0.5586189031600952,310756000
2015-03-20,0.5631898379044897,0.5680013652990439,0.5578971348273079,0.5646332502365112,462084000
2015-03-23,0.5477928160951062,0.5550101060240865,0.5461087875141364,0.5463493466377258,426012000
2015-03-24,0.544665194223736,0.5485144261156297,0.5364856123021549,0.5388913750648499,330480000
2015-03-25,0.5386510959122093,0.5386510959122093,0.504489166628228,0.5061732530593872,542552000
2015-03-26,0.4958283614147322,0.5066542685960476,0.4922196874490092,0.5044890642166138,311920000
2015-03-27,0.5073758897817058,0.5162772070934761,0.4991963071014751,0.5143526196479797,318288000
2015-03-30,0.5167583770627057,0.519164140022597,0.5100222063602621,0.5165178179740906,253252000
2015-03-31,0.5150745679736349,0.5155556863556585,0.5030457480539812,0.5035268664360046,357276000
2015-04-01,0.5054511427879333,0.507135170610649,0.49679038730118397,0.5054511427879333,330768000
2015-04-02,0.5083381716484462,0.5097816408778594,0.5023237930031083,0.5066541433334351,192204000
2015-04-06,0.5044891182981021,0.5230135510447641,0.4991964723915698,0.5213295221328735,515864000
2015-04-07,0.5213296920614746,0.5316744854335205,0.51844275163841,0.525900661945343,413964000
2015-04-08,0.5263813373764982,0.5316740379111438,0.5213292532465432,0.5297493934631348,366432000
2015-04-09,0.5256597264425094,0.5437029784246789,0.5254191673391749,0.5420189499855042,379432000
2015-04-10,0.5424999653345028,0.5477926081922943,0.5405753210024788,0.5475520491600037,258728000
2015-04-13,0.5463493134581356,0.5494768113065542,0.5400943177612987,0.5425001382827759,236724000
2015-04-14,0.5403348806044027,0.5425000844441026,0.532636416301856,0.537929117679596,220276000
2015-04-15,0.539372686395971,0.5485145642533356,0.5367263065400072,0.5444247722625732,243560000
2015-04-16,0.5412973113509079,0.5458682792727134,0.537207519079055,0.541056752204895,155284000
2015-04-17,0.5297495014523017,0.5393726109382062,0.5295089423564765,0.534079909324646,293636000
2015-04-20,0.5364856674192325,0.5398537241614487,0.5304712312156339,0.5314335823059082,231624000
2015-04-21,0.5379292996927117,0.5379292996927117,0.5280656282130051,0.5307120084762573,230456000
2015-04-22,0.5338394143774795,0.5374480306801463,0.5256597731994522,0.5367262959480286,207420000
2015-04-23,0.5268626893246587,0.5396132408022217,0.5208482522769378,0.5345610976219177,259380000
2015-04-24,0.5343205473823961,0.5345611065137712,0.5239757590802625,0.5299901962280273,240960000
2015-04-27,0.5316741462926486,0.5434624023568101,0.5271031793244791,0.534079909324646,248456000
2015-04-28,0.5331176796453617,0.5386509410196499,0.5280655365205374,0.5367262959480286,234484000
2015-04-29,0.5328771420117371,0.5381698450444465,0.5304713783346746,0.5326365828514099,195156000
2015-04-30,0.529990117906042,0.5367262314524686,0.5287872077110858,0.534079909324646,218844000
2015-05-01,0.5384104055867971,0.5489958116793874,0.5360046419035595,0.5473117828369141,256968000
2015-05-04,0.5468305828044363,0.5504392568475487,0.5422596148024699,0.5439436435699463,200720000
2015-05-05,0.5420190131656334,0.5427407479176821,0.5275844328405062,0.5299901962280273,292928000
2015-05-06,0.532877178708557,0.5379293229288575,0.5246975931148401,0.531674325466156,316484000
2015-05-07,0.5295090528273747,0.5427407809428387,0.527825024089431,0.541056752204895,534564000
2015-05-08,0.505451272881892,0.5254191102364597,0.4929412831414218,0.5011208653450012,1146552000
2015-05-11,0.4941441955748089,0.501361542341437,0.490295020443164,0.49630939960479736,544144000
2015-05-12,0.4927007240642315,0.505210656446791,0.49246010762913045,0.5011208653450012,388800000
2015-05-13,0.5047297299922332,0.5085789634787979,0.4991964676099089,0.5040079951286316,308524000
2015-05-14,0.505451543114462,0.514834040436035,0.5042486323695695,0.512187659740448,293052000
2015-05-15,0.5143526925959225,0.5167584559229468,0.5093006068165481,0.5124281048774719,215824000
2015-05-18,0.5112251170935577,0.5148337902164059,0.5088193541309634,0.5117062926292419,324972000
2015-05-19,0.5123831857697914,0.5140750673825207,0.5075493864793921,0.5085161924362183,253808000
2015-05-20,0.5087578651137084,0.5148001430384239,0.5080327894578052,0.5085161924362183,196824000
2015-05-21,0.5087576101226485,0.5109328360001275,0.5044071583676908,0.5048905611038208,239692000
2015-05-22,0.5060990238629067,0.508032519502283,0.5029570502313685,0.5041654706001282,212592000
2015-05-26,0.5017487256616996,0.5051323728769459,0.4971566000847683,0.5010236501693726,259732000
2015-05-27,0.5044070820112672,0.5302679431996586,0.502715259126024,0.5278510451316833,432332000
2015-05-28,0.5278512531078707,0.5367937737204402,0.5268845050244558,0.5351019501686096,327656000
2015-05-29,0.5351018663065246,0.5384855128798949,0.53413511837462,0.5348601937294006,335168000
2015-06-01,0.5382438644417511,0.5462196360786239,0.5348602177166322,0.5409024357795715,372660000
2015-06-02,0.5375186482225456,0.5404189490118502,0.5297845511999978,0.5302679538726807,224304000
2015-06-03,0.531718284275528,0.5358270067024143,0.5235007817983396,0.5244675874710083,250788000
2015-06-04,0.5213255113337869,0.5355852295529565,0.5213255113337869,0.5338934063911438,323712000
2015-06-05,0.5322017077876284,0.5404192114738019,0.526642833657316,0.5380023121833801,313320000
2015-06-08,0.536310352719918,0.5399356719263894,0.5196337345492843,0.5256759524345398,342812000
2015-06-09,0.5261595694451098,0.5322017897904504,0.5251928211046673,0.5283347964286804,256888000
2015-06-10,0.5220506536530094,0.5254343004110086,0.5160083779079434,0.518908679485321,529460000
2015-06-11,0.5189087141585349,0.5280929070615602,0.5189087141585349,0.5244675874710083,283052000
2015-06-12,0.5210837257664552,0.5242256991968423,0.5089992347355047,0.5102077126502991,323728000
2015-06-15,0.5075492824646182,0.511658062880513,0.5036822899235284,0.5092411637306213,306548000
2015-06-16,0.5082742282029435,0.5162499991236107,0.5031987585710304,0.5155249238014221,256892000
2015-06-17,0.5152829829942185,0.5244672272119584,0.5140745631685758,0.5215669274330139,233544000
2015-06-18,0.5259175603121202,0.5336515997112716,0.524467409917468,0.5302679538726807,299404000
2015-06-19,0.5302681379559244,0.5346185330267299,0.523742516538008,0.5285763144493103,355656000
2015-06-22,0.5295429571129345,0.5324432583318409,0.5184252126050001,0.5264009833335876,514236000
2015-06-23,0.5273677697379663,0.5314764916827394,0.5087576558857324,0.5128663778305054,414064000
2015-06-24,0.5121412576561251,0.514799886276227,0.505373965074202,0.5077908635139465,253368000
2015-06-25,0.5077910222346194,0.5148000471877167,0.5077910222346194,0.5116580724716187,350460000
2015-06-26,0.5075490550845762,0.5080324577473603,0.49908994066131684,0.5012651085853577,421296000
2015-06-29,0.49546475359984643,0.5005402818117812,0.4855554850346214,0.48628056049346924,391724000
2015-06-30,0.4891807783320674,0.49135600459133716,0.48265515717767227,0.48603880405426025,315916000
2015-07-01,0.4981235119822729,0.5051324805294677,0.4886975861966124,0.4930479824542999,302892000
2015-07-02,0.49280636000731914,0.4966734113101943,0.49038946014595186,0.4935314357280731,145764000
2015-07-06,0.48942259868284876,0.49618989368224165,0.4838637245233083,0.4874890446662903,214776000
2015-07-07,0.4845887816571062,0.48652227797674674,0.46307833257813713,0.47830480337142944,594252000
2015-07-08,0.47564615289570955,0.4785464257074296,0.4710540278664218,0.4749210774898529,332492000
2015-07-09,0.48241353602516324,0.4845887625164068,0.46622028889995404,0.4691205620765686,357588000
2015-07-10,0.475162789634546,0.4816884400187169,0.4739543401281009,0.4773380160331726,216708000
2015-07-13,0.48217171928270763,0.48313846717315506,0.47733792220706395,0.480479896068573,212472000
2015-07-14,0.48120493601988545,0.4816883099295774,0.4744376148490954,0.48072153329849243,249216000
2015-07-15,0.4795132136200903,0.48265518809918945,0.47298759204762836,0.4773380160331726,265732000
2015-07-16,0.4802382496725821,0.48797234892845154,0.47854642626475064,0.48797234892845154,282848000
2015-07-17,0.48628055461191716,0.4867638998296915,0.47878812750224936,0.4850720763206482,220372000
2015-07-20,0.4850720517946105,0.4870056054381939,0.4749210824418921,0.47612953186035156,188412000
2015-07-21,0.4751628286344467,0.4850721269253051,0.4751628286344467,0.47830480337142944,149720000
2015-07-22,0.4749211372415079,0.4749211372415079,0.4633200157233395,0.4691205620765686,356472000
2015-07-23,0.4700872798664173,0.48193007251915193,0.46912050305470626,0.4749210774898529,169916000
2015-07-24,0.4783046886791738,0.4787880626431761,0.467428644836452,0.46936216950416565,188844000
2015-07-27,0.4652533538227165,0.472020674809016,0.4613863338389027,0.46670350432395935,192420000
2015-07-28,0.4679121025785211,0.4799965979007885,0.4630783044496141,0.4768546521663666,198308000
2015-07-29,0.4758878154844583,0.48652218731945607,0.4739542907133945,0.4826551377773285,232680000
2015-07-30,0.48144663504075064,0.4886973593316077,0.48144663504075064,0.48386356234550476,190180000
2015-07-31,0.48579721220718963,0.48603888484614255,0.479271589968072,0.4821718633174896,218340000
2015-08-03,0.48603892329291354,0.49087272219487793,0.47975500200738835,0.4903893768787384,397132000
2015-08-04,0.4886973643691063,0.49377283396981075,0.4867638109806908,0.4923226833343506,260100000
2015-08-05,0.5044071930570142,0.5048905958263891,0.49643142191448225,0.4973982274532318,234628000
2015-08-06,0.4961897239402443,0.4998151004664427,0.48603872729029396,0.49425622820854187,655676000
2015-08-07,0.5428361081361286,0.5648298742854581,0.5288180577454952,0.555404007434845,1405248000
2015-08-10,0.5515367437144675,0.5788477007617144,0.5481530399344301,0.5747389793395996,662304000
2015-08-11,0.5662800410904069,0.5773977896056992,0.5662800410904069,0.571838915348053,435008000
2015-08-12,0.5626545747075083,0.577397639599561,0.5626545747075083,0.5732889175415039,384048000
2015-08-13,0.574013972676947,0.5752224508049768,0.567004949355237,0.5684551000595093,276884000
2015-08-14,0.5679715691856102,0.5723220203172438,0.5645879233877146,0.5689383745193481,214652000
2015-08-17,0.5679719713296959,0.5679719713296959,0.5583043721344828,0.5653133988380432,273880000
2015-08-18,0.5635656127531607,0.5674489322940429,0.5557989736713963,0.5601677298545837,287084000
2015-08-19,0.5594397103805797,0.5657500986032218,0.5519157592539538,0.5579834580421448,249248000
2015-08-20,0.5516730988542686,0.5543428563713336,0.5351690012598289,0.5378388166427612,426932000
2015-08-21,0.5339554633908007,0.5429356089115448,0.5206065608929181,0.5210919976234436,382664000
2015-08-24,0.4919670639829311,0.5298293883146357,0.4854139871919381,0.5026462078094482,682284000
2015-08-25,0.5247324854267794,0.5266741741679519,0.492209792137146,0.492209792137146,622684000
2015-08-26,0.5082285941646687,0.5298295186687019,0.5043452734419626,0.5293440818786621,614976000
2015-08-27,0.5349262946520768,0.5494887026039587,0.5317711004759158,0.5492460131645203,463764000
2015-08-28,0.549246046161981,0.5550709981195107,0.5453627255683384,0.5516731142997742,320944000
2015-08-31,0.5490033028136774,0.5528866230261043,0.5434210408581631,0.5456053614616394,219352000
2015-09-01,0.529829464641416,0.5388096103474066,0.5193930665796724,0.5232763290405273,353408000
2015-09-02,0.5375959957852394,0.5392949374151221,0.5286158509419197,0.5390522480010986,344044000
2015-09-03,0.5470617668722495,0.5497315828150011,0.5395378716378572,0.5405086874961853,262556000
2015-09-04,0.5312856450892383,0.5397804116960347,0.5276450721619421,0.527887761592865,287972000
2015-09-08,0.5407510567480073,0.5526437031005729,0.5385667368268476,0.5504593253135681,238448000
2015-09-09,0.5521585652237407,0.5567699542976146,0.5383242244045082,0.539537787437439,289392000
2015-09-10,0.5363827924693125,0.5548285292223089,0.5339557233667049,0.5480327010154724,357076000
2015-09-11,0.5419646166166111,0.5533718263390991,0.5397802388402267,0.5497312545776367,301584000
2015-09-14,0.5524011558905898,0.5541000975401518,0.5477897097755731,0.5507022142410278,192460000
2015-09-15,0.5509450738196953,0.5596825320488024,0.5492461316454075,0.5567700266838074,327976000
2015-09-16,0.5557991329402913,0.5638084637054225,0.5516731228288403,0.5606532692909241,173508000
2015-09-17,0.570361390664527,0.575458272986501,0.564536440162411,0.565750002861023,268712000
2015-09-18,0.5579834386651592,0.5701187779542554,0.5545855552373847,0.5652646422386169,326412000
2015-09-21,0.5659927999328064,0.5723031882880701,0.563080295194726,0.5710896253585815,281840000
2015-09-22,0.5587114908865368,0.5625948105184219,0.5526437931118686,0.5555562973022461,228356000
2015-09-23,0.5560418489385066,0.5616241117947685,0.5538575279825708,0.5582262277603149,161632000
2015-09-24,0.5548282651274188,0.5747302454419362,0.5460908089438291,0.5689052939414978,382440000
2015-09-25,0.5759439927276412,0.584196073512149,0.5674492802719712,0.5730315446853638,369692000
2015-09-28,0.5730313034927281,0.5766718764797061,0.5618667793651644,0.5655073523521423,395584000
2015-09-29,0.5715750868716107,0.5764292230681786,0.563565756360687,0.5754584074020386,380736000
2015-09-30,0.5807977144377227,0.5990007475868554,0.577399831890533,0.5982726216316223,556380000
2015-10-01,0.5982728575611029,0.5999717995046772,0.569633418247435,0.586622953414917,489296000
2015-10-02,0.5834677234844485,0.6019134521484375,0.5774000244558523,0.6019134521484375,386144000
2015-10-05,0.6057966001871147,0.6244850129768795,0.6026414068486784,0.6169611215591431,482024000
2015-10-06,0.6104080905410063,0.627640252620382,0.607981023014368,0.6249704957008362,453216000
2015-10-07,0.6264267844171812,0.637833996672776,0.6162330770629323,0.631523609161377,310152000
2015-10-08,0.6288537551166293,0.6368630829743904,0.6181746127290487,0.6351641416549683,460068000
2015-10-09,0.6317665244403663,0.6378342247140181,0.6208447449600228,0.632737398147583,423248000
2015-10-12,0.6334652847713582,0.6431736139952696,0.6288538963823879,0.6395329833030701,227588000
2015-10-13,0.6344361460357817,0.6446297960467735,0.6322517676623431,0.640746533870697,298444000
2015-10-14,0.6414744395263993,0.6744826225829189,0.6407463714523334,0.6640462279319763,612148000
2015-10-15,0.6652600599291288,0.6793370912062339,0.6584642916338881,0.6657454967498779,526048000
2015-10-16,0.6679298324594559,0.6824922417499035,0.66623083262962,0.6761818528175354,448396000
2015-10-19,0.6783662441065006,0.68152143863099,0.6672017185376723,0.6749683022499084,294712000
2015-10-20,0.6720558898383755,0.6771527160882316,0.6669590057226445,0.6739975214004517,264824000
2015-10-21,0.6781234234875321,0.6822494911627721,0.6640464522476583,0.6652599573135376,386280000
2015-10-22,0.6730266104327023,0.6914723391271307,0.6720557947889675,0.6892879605293274,306884000
2015-10-23,0.6953556454506353,0.698510839628116,0.6849192472941686,0.693899393081665,381776000
2015-10-26,0.6943849121692695,0.6960838541792463,0.6844338917118548,0.6907442808151245,247436000
2015-10-27,0.6873464743852734,0.6946276800496193,0.6868610375279655,0.6902589797973633,208268000
2015-10-28,0.6946276300761345,0.6958411931991577,0.6844339197330631,0.6958411931991577,217036000
2015-10-29,0.6846764740047672,0.6917149298163737,0.6705994466498374,0.6718129515647888,327168000
2015-10-30,0.6790942466016642,0.693413964085119,0.6739973636786524,0.6885597705841064,301160000
2015-11-02,0.6907443113766086,0.6972973902381335,0.6866183009032735,0.6965692639350891,190088000
2015-11-03,0.6924431878986841,0.6963265085252756,0.6839484782772677,0.6917150616645813,376768000
2015-11-04,0.6897732672693431,0.6948700918376548,0.6771524926820696,0.6803076863288879,442264000
2015-11-05,0.6837054231671752,0.685647111539303,0.6705992725851461,0.6725409030914307,478800000
2015-11-06,0.7390428865558295,0.7752062150228625,0.723752353254087,0.7657406330108643,1172272000
2015-11-09,0.7582168007257318,0.7645271892390807,0.7516636649008847,0.7623428106307983,492568000
2015-11-10,0.7523917713082128,0.7565178389705893,0.7317617223256566,0.7477803826332092,552260000
2015-11-11,0.748265721262998,0.7536052937002586,0.7378293236805308,0.7404991388320923,619896000
2015-11-12,0.7388002028421495,0.7455960281532262,0.7346741929124341,0.7378293871879578,291080000
2015-11-13,0.7385576759880943,0.7417128709582321,0.719626506167267,0.723267138004303,292940000
2015-11-16,0.7327325616040506,0.7383148239479872,0.7269075519471656,0.7378293871879578,344280000
2015-11-17,0.7397710763622085,0.744139775739005,0.7346741929124341,0.7378293871879578,257048000
2015-11-18,0.7408746725567331,0.7569542172791928,0.7328349292383005,0.7559796571731567,350216000
2015-11-19,0.7586597325813335,0.7657249169321629,0.7525689923223657,0.7581724524497986,254072000
2015-11-20,0.7637756807469582,0.7691355282245411,0.759146724202027,0.7647501826286316,239744000
2015-11-23,0.7710845916728724,0.7710845916728724,0.750619818231333,0.7532997131347656,242552000
2015-11-24,0.7532996751862865,0.7659683742472033,0.7498888894654513,0.7593904137611389,195428000
2015-11-25,0.7579285367596911,0.7669427799275697,0.7557358641775864,0.7584157586097717,138300000
2015-11-27,0.7598776151346787,0.7671864663756081,0.755979549522399,0.7647501826286316,86996000
2015-11-30,0.7654813988159073,0.7762010983258953,0.7647505075726985,0.772790253162384,327244000
2015-12-01,0.7796115327596391,0.7986145803161365,0.7788806418470365,0.7978836894035339,409496000
2015-12-02,0.7991019604745151,0.8073853150105361,0.790087714881128,0.7917931079864502,294240000
2015-12-03,0.798127443283023,0.806410797661877,0.7861896336866774,0.7900876998901367,246656000
2015-12-04,0.790087754531972,0.8237085125156984,0.790087754531972,0.8222467303276062,458756000
2015-12-07,0.8220029880250608,0.8220029880250608,0.8042181097771401,0.8066543936729431,333588000
2015-12-08,0.7966657755871998,0.8210286202500241,0.7915495956336878,0.8176178336143494,314488000
2015-12-09,0.8173741057300595,0.8222466739659733,0.7886259182868115,0.7969092726707458,372676000
2015-12-10,0.7993455062524446,0.8078725291689953,0.796665611317799,0.803487241268158,236596000
2015-12-11,0.7954473904196756,0.8010508485847665,0.7898439322545846,0.7915493249893188,227320000
2015-12-14,0.7922804625343494,0.7978839224438652,0.7839970491340207,0.7934985756874084,275892000
2015-12-15,0.8025127460281932,0.8088470964631165,0.7981274577731827,0.8032436370849609,307296000
2015-12-16,0.8049490223992473,0.8107961507968058,0.7978838390615234,0.8081161975860596,236356000
2015-12-17,0.8093342672412273,0.8176176206519264,0.7954474552090343,0.7959346771240234,254160000
2015-12-18,0.7903311953938233,0.7983709376119518,0.7820478422253233,0.7830223441123962,395896000
2015-12-21,0.7915494226804628,0.8022690603727484,0.784484181846315,0.8015381693840027,284216000
2015-12-22,0.8039743747120643,0.8103087239381468,0.7973964145420819,0.8022689819335938,130012000
2015-12-23,0.8034870712093353,0.8086032490250668,0.8020252895232465,0.8054360747337341,122524000
2015-12-24,0.8030000183237914,0.810065259747111,0.801781847212435,0.8081161975860596,52448000
2015-12-28,0.7995890737746361,0.8073851466178894,0.7883821573465262,0.8073851466178894,142024000
2015-12-29,0.8078725035766583,0.8229774869087548,0.8056798306529048,0.8205412030220032,203660000
2015-12-30,0.8198104363459195,0.8268756781143984,0.8132324746629076,0.8134760856628418,180344000
2015-12-31,0.8122579476422396,0.8159123448714614,0.8030000329017639,0.8030000329017639,148528000
2016-01-04,0.786677070344044,0.7937422550282999,0.7805863297976368,0.7886260747909546,358076000
2016-01-05,0.8034871784178603,0.8146940953924302,0.7917929814543838,0.8012945055961609,490272000
2016-01-06,0.7881386734436936,0.7917931288267107,0.7591468737189501,0.7681611776351929,449344000
2016-01-07,0.7489145366744525,0.7540307747568056,0.7279624784702361,0.7377076745033264,645304000
2016-01-08,0.7472089551200366,0.7479398460905468,0.7204098325151563,0.7218716144561768,398472000
2016-01-11,0.7226024730753392,0.7282059315413211,0.7101773852185337,0.7230896949768066,409372000
2016-01-12,0.7360022854693496,0.7459910933721017,0.7301552138223782,0.7352713942527771,469356000
2016-01-13,0.7408746628841407,0.745747289093922,0.7121265341856726,0.7128574252128601,481672000
2016-01-14,0.6982395000694751,0.7065229104190884,0.6777747303331642,0.6984831690788269,600236000
2016-01-15,0.6704659051671862,0.6785056468110355,0.6490265747550605,0.6604771018028259,841452000
2016-01-19,0.6741204636582103,0.693123515054912,0.6631571558392522,0.6658371090888977,457140000
2016-01-20,0.6531683144501884,0.6780184326785708,0.6443976810704307,0.6694914102554321,481180000
2016-01-21,0.6768007140136107,0.687763968559683,0.6629138358572988,0.6772879362106323,481456000
2016-01-22,0.6901997771012898,0.697752296795045,0.6887379953485899,0.6931233406066895,257996000
2016-01-25,0.6928798677049081,0.7009196108607711,0.690930805617842,0.6923925876617432,270728000
2016-01-26,0.6938543703902178,0.7021377245330391,0.6867891292281202,0.6992141604423523,227944000
2016-01-27,0.6982396356512007,0.7004323086476504,0.6777748619411117,0.6909307837486267,231700000
2016-01-28,0.6965341394624186,0.698970423068908,0.6699786307260088,0.6833782196044922,276776000
2016-01-29,0.689225397837724,0.7150500197750532,0.6865455028716816,0.7135882377624512,310504000
2016-02-01,0.7128575186241671,0.7174864182887905,0.7067667786280186,0.7138320207595825,289884000
2016-02-02,0.7065231823364991,0.7101775799418492,0.6787494933420665,0.6836220622062683,341908000
2016-02-03,0.688981701784969,0.6931233782521767,0.6711968250275316,0.6870326399803162,326772000
2016-02-04,0.6880073155971269,0.7028686905292251,0.6804548516713719,0.6872764825820923,348140000
2016-02-05,0.6826473335438886,0.6901997953517666,0.6419613447506267,0.6439103484153748,600428000
2016-02-08,0.6341653857070213,0.6373325610843681,0.6054171963082122,0.6144315004348755,608852000
2016-02-09,0.6071226542709045,0.6468340943408806,0.604199089864045,0.6210094690322876,425372000
2016-02-10,0.6249077541299243,0.642936252716733,0.6161371159271032,0.6195479035377502,335800000
2016-02-11,0.60371175265922,0.622714803335002,0.60371175265922,0.6163804531097412,340144000
2016-02-12,0.6261256743437662,0.628074736723494,0.6029809434016127,0.6268565654754639,340816000
2016-02-16,0.6358707846485951,0.6585282925859394,0.63392178043826,0.6575537323951721,485352000
2016-02-17,0.6658369021023912,0.6802109916772765,0.6631569496858536,0.6738766431808472,771468000
2016-02-18,0.7291805042710285,0.7547615153220816,0.7284496132622333,0.7318603992462158,1068660000
2016-02-19,0.7279623770109684,0.7481835993278476,0.7223589176635817,0.7416055798530579,525628000
2016-02-22,0.7523250727277645,0.7764442966767857,0.7508632910183245,0.767917275428772,449668000
2016-02-23,0.7618267828361925,0.7771753783833248,0.7581723276651636,0.7698665261268616,369380000
2016-02-24,0.7666993299718914,0.7764444660464734,0.7455036067326418,0.7752262949943542,336852000
2016-02-25,0.7781498741664498,0.7808297692133387,0.7630448897231976,0.7769317030906677,349616000
2016-02-26,0.7805861728249441,0.782535176879918,0.7640194060152868,0.7718155384063721,361964000
2016-02-29,0.7729158362962161,0.7829409750654464,0.7663139099557753,0.7668029069900513,323344000
2016-03-01,0.7687590315049657,0.8007906675338745,0.7675364223860981,0.8007906675338745,348700000
2016-03-02,0.796389405326877,0.8083707074372719,0.7949222975913648,0.8054364919662476,233812000
2016-03-03,0.8044582567611556,0.807881468501279,0.7875866382312868,0.7983453869819641,302004000
2016-03-04,0.8044584357072597,0.8051919895714891,0.7897874750171056,0.7959004044532776,175304000
2016-03-07,0.7914991374314484,0.7968785133851033,0.7804958869844514,0.7907655835151672,239968000
2016-03-08,0.7826964218823012,0.7873422431667303,0.7738938346107759,0.7763389945030212,274940000
2016-03-09,0.7831855980150796,0.784408149001221,0.7658249192935616,0.7758501172065735,222788000
2016-03-10,0.7804958196550907,0.784897142773098,0.7589784342911047,0.7746274471282959,286084000
